cep;cep_api;logradouro;complemento;bairro;localidade;uf;ibge;gia;ddd;siafi
01031904,01031-904,Avenida Prestes Maia,676,Centro,São Paulo,SP,3550308,1004,11,7107
01032000,01032-000,Rua Brigadeiro Tobias,até 449/450,Centro,São Paulo,SP,3550308,1004,11,7107
01032001,01032-001,Rua Brigadeiro Tobias,de 451/452 ao fim,Centro,São Paulo,SP,3550308,1004,11,7107
01032010,01032-010,Rua Riskallah Jorge,,Centro,São Paulo,SP,3550308,1004,11,7107
01033000,01033-000,Avenida Cásper Líbero,lado par,Centro,São Paulo,SP,3550308,1004,11,7107
01033001,01033-001,Avenida Cásper Líbero,lado ímpar,Centro,São Paulo,SP,3550308,1004,11,7107
01034000,01034-000,Rua Antônio de Godói,lado par,Centro,São Paulo,SP,3550308,1004,11,7107
01034010,01034-010,Largo do Paissandu,,Centro,São Paulo,SP,3550308,1004,11,7107
01034020,01034-020,Rua Capitão Salomão,,Centro,São Paulo,SP,3550308,1004,11,7107
01034030,01034-030,Rua Abelardo Pinto Piolin,,Centro,São Paulo,SP,3550308,1004,11,7107
01034040,01034-040,Rua do Seminário,,Centro,São Paulo,SP,3550308,1004,11,7107
01034900,01034-900,Largo do Paissandu,51,Centro,São Paulo,SP,3550308,1004,11,7107
01035000,01035-000,Avenida São João,até 649 - lado ímpar,Centro,São Paulo,SP,3550308,1004,11,7107
01035100,01035-100,Avenida São João,de 651 a 1339 - lado ímpar,República,São Paulo,SP,3550308,1004,11,7107
01036000,01036-000,Avenida São João,até 648 - lado par,Centro,São Paulo,SP,3550308,1004,11,7107
01036100,01036-100,Avenida São João,de 650 a 1340 - lado par,República,São Paulo,SP,3550308,1004,11,7107
01036902,01036-902,Avenida São João,802,Centro,São Paulo,SP,3550308,1004,11,7107
01037000,01037-000,Rua Conselheiro Crispiniano,lado par,República,São Paulo,SP,3550308,1004,11,7107
01037001,01037-001,Rua Conselheiro Crispiniano,lado ímpar,República,São Paulo,SP,3550308,1004,11,7107
01037010,01037-010,Praça Ramos de Azevedo,,República,São Paulo,SP,3550308,1004,11,7107
01037908,01037-908,Rua Conselheiro Crispiniano,344,Centro,São Paulo,SP,3550308,1004,11,7107
01038000,01038-000,Rua Dom José de Barros,lado par,República,São Paulo,SP,3550308,1004,11,7107
01038904,01038-904,Rua Dom José de Barros,264,Centro,São Paulo,SP,3550308,1004,11,7107
01039000,01039-000,Avenida Ipiranga,de 401 ao fim - lado ímpar,República,São Paulo,SP,3550308,1004,11,7107
01040000,01040-000,Avenida Ipiranga,de 402 ao fim - lado par,República,São Paulo,SP,3550308,1004,11,7107
01040010,01040-010,Rua do Boticário,,República,São Paulo,SP,3550308,1004,11,7107
01041000,01041-000,Rua Vinte e Quatro de Maio,lado par,República,São Paulo,SP,3550308,1004,11,7107
01041001,01041-001,Rua Vinte e Quatro de Maio,lado ímpar,República,São Paulo,SP,3550308,1004,11,7107
01041905,01041-905,Rua Vinte e Quatro de Maio,276,Centro,São Paulo,SP,3550308,1004,11,7107
01042000,01042-000,Rua Barão de Itapetininga,lado par,República,São Paulo,SP,3550308,1004,11,7107
01042001,01042-001,Rua Barão de Itapetininga,lado ímpar,República,São Paulo,SP,3550308,1004,11,7107
01042030,01042-030,Galeria Califórnia,,República,São Paulo,SP,3550308,1004,11,7107
01043000,01043-000,Rua Sete de Abril,lado ímpar,República,São Paulo,SP,3550308,1004,11,7107
01044000,01044-000,Rua Sete de Abril,lado par,República,São Paulo,SP,3550308,1004,11,7107
01045000,01045-000,Praça da República,lado par,República,São Paulo,SP,3550308,1004,11,7107
01045001,01045-001,Praça da República,lado ímpar,República,São Paulo,SP,3550308,1004,11,7107
01046010,01046-010,Avenida Ipiranga,até 399/400,República,São Paulo,SP,3550308,1004,11,7107
01046919,01046-919,Avenida Ipiranga,165,Centro,São Paulo,SP,3550308,1004,11,7107
01047000,01047-000,Rua Marconi,,República,São Paulo,SP,3550308,1004,11,7107
01047020,01047-020,Rua Doutor Bráulio Gomes,,República,São Paulo,SP,3550308,1004,11,7107
01047911,01047-911,Rua Marconi,138,Centro,São Paulo,SP,3550308,1004,11,7107
01048000,01048-000,Rua Coronel Xavier de Toledo,lado par,República,São Paulo,SP,3550308,1004,11,7107
01048100,01048-100,Rua Coronel Xavier de Toledo,lado ímpar,República,São Paulo,SP,3550308,1004,11,7107
01048901,01048-901,Rua Coronel Xavier de Toledo,105,Centro,São Paulo,SP,3550308,1004,11,7107
01050000,01050-000,Rua Martins Fontes,,Centro,São Paulo,SP,3550308,1004,11,7107
01050030,01050-030,Rua Major Quedinho,,Centro,São Paulo,SP,3550308,1004,11,7107
01050060,01050-060,Viaduto Nove de Julho,,Centro,São Paulo,SP,3550308,1004,11,7107
01050070,01050-070,Rua Álvaro de Carvalho,,Centro,São Paulo,SP,3550308,1004,11,7107
01101000,01101-000,Avenida Santos Dumont,até 999/1000,Luz,São Paulo,SP,3550308,1004,11,7107
01102000,01102-000,Avenida Tiradentes,até 99998 - lado par,Luz,São Paulo,SP,3550308,1004,11,7107
01103000,01103-000,Rua Vinte e Cinco de Janeiro,,Luz,São Paulo,SP,3550308,1004,11,7107
01103010,01103-010,Rua Djalma Dutra,,Luz,São Paulo,SP,3550308,1004,11,7107
01103020,01103-020,Rua São Lázaro,,Luz,São Paulo,SP,3550308,1004,11,7107
01103040,01103-040,Rua Economizadora,,Luz,São Paulo,SP,3550308,1004,11,7107
01103050,01103-050,Rua Doutor Cláudio de Sousa,,Luz,São Paulo,SP,3550308,1004,11,7107
01103090,01103-090,Rua dos Cantores,,Luz,São Paulo,SP,3550308,1004,11,7107
01103100,01103-100,Rua Euricles Félix de Matos,,Luz,São Paulo,SP,3550308,1004,11,7107
01103200,01103-200,Rua da Cantareira,de 802 ao fim - lado par,Luz,São Paulo,SP,3550308,1004,11,7107
01103201,01103-201,Rua da Cantareira,de 803 ao fim - lado ímpar,Luz,São Paulo,SP,3550308,1004,11,7107
01104000,01104-000,Rua São Caetano,lado par,Luz,São Paulo,SP,3550308,1004,11,7107
01104001,01104-001,Rua São Caetano,lado ímpar,Luz,São Paulo,SP,3550308,1004,11,7107
01104010,01104-010,Rua João Jacinto,,Luz,São Paulo,SP,3550308,1004,11,7107
01105000,01105-000,Rua João Teodoro,até 749/750,Brás,São Paulo,SP,3550308,1004,11,7107
01105010,01105-010,Rua Dutra Rodrigues,,Luz,São Paulo,SP,3550308,1004,11,7107
01105020,01105-020,Rua Dom Antônio de Melo,,Luz,São Paulo,SP,3550308,1004,11,7107
01105030,01105-030,Rua Doutor Pedro Arbues,,Luz,São Paulo,SP,3550308,1004,11,7107
01105040,01105-040,Rua Guilherme Maw,,Luz,São Paulo,SP,3550308,1004,11,7107
01105050,01105-050,Rua Pedro Álvares Cabral,,Luz,São Paulo,SP,3550308,1004,11,7107
01106010,01106-010,Rua Alfredo Maia,,Luz,São Paulo,SP,3550308,1004,11,7107
01106020,01106-020,Rua Doutor Rodrigo de Barros,,Luz,São Paulo,SP,3550308,1004,11,7107
01106030,01106-030,Rua Deocleciana,,Luz,São Paulo,SP,3550308,1004,11,7107
01106060,01106-060,Rua Alto Pimenta,,Luz,São Paulo,SP,3550308,1004,11,7107
01106090,01106-090,Rua Matilde Sá Barbosa,,Luz,São Paulo,SP,3550308,1004,11,7107
01106100,01106-100,Rua Benedita Sá Barbosa,,Luz,São Paulo,SP,3550308,1004,11,7107
01107000,01107-000,Avenida do Estado,até 2599 - lado ímpar,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01107010,01107-010,Rua Luís Pacheco,,Luz,São Paulo,SP,3550308,1004,11,7107
01107020,01107-020,Rua Vitor Airosa,,Luz,São Paulo,SP,3550308,1004,11,7107
01107030,01107-030,Rua João Pacheco,,Luz,São Paulo,SP,3550308,1004,11,7107
01107040,01107-040,Rua Tapajós,,Luz,São Paulo,SP,3550308,1004,11,7107
01107050,01107-050,Rua Iguaçu,,Luz,São Paulo,SP,3550308,1004,11,7107
01108000,01108-000,Avenida do Estado,até 2600 - lado par,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01109000,01109-000,Avenida Cruzeiro do Sul,até 1299 - lado ímpar,Canindé,São Paulo,SP,3550308,1004,11,7107
01109010,01109-010,Rua Pedro Vicente,,Luz,São Paulo,SP,3550308,1004,11,7107
01109020,01109-020,Rua Paulino Guimarães,,Luz,São Paulo,SP,3550308,1004,11,7107
01109040,01109-040,Rua Porto Seguro,,Luz,São Paulo,SP,3550308,1004,11,7107
01109100,01109-100,Ponte Cruzeiro do Sul,,Luz,São Paulo,SP,3550308,1004,11,7107
01120000,01120-000,Rua José Paulino,lado par,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01120010,01120-010,Praça da Luz,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01121000,01121-000,Rua Prates,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01121010,01121-010,Rua Rodolfo Miranda,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01121020,01121-020,Rua Francisco Borges,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01122000,01122-000,Rua Ribeiro de Lima,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01122011,01122-011,Rua Aimorés,lado ímpar,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01122030,01122-030,Rua Carmo Cintra,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01123001,01123-001,Rua Três Rios,lado ímpar,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01123010,01123-010,Rua Lubavitch,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01123020,01123-020,Rua Correia de Melo,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01123030,01123-030,Rua Amazonas,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01123040,01123-040,Rua Guarani,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01123050,01123-050,Rua Joaquim Murtinho,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01124000,01124-000,Rua Afonso Pena,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01124010,01124-010,Rua Bandeirantes,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01124040,01124-040,Rua Jorge Velho,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01125000,01125-000,Rua da Graça,de 2 ao fim - lado par,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01125001,01125-001,Rua da Graça,de 1 ao fim - lado ímpar,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01125020,01125-020,Rua do Areal,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01126000,01126-000,Rua Júlio Conceição,lado par,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01126001,01126-001,Rua Júlio Conceição,lado ímpar,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01126010,01126-010,Rua Silva Pinto,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01126020,01126-020,Rua Talmud Thorá,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01126030,01126-030,Rua Antônio Coruja,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01127000,01127-000,Rua Newton Prado,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01127010,01127-010,Rua Solon,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01127020,01127-020,Rua Tenente Pena,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01127030,01127-030,Rua Lopes Trovão,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01128000,01128-000,Rua Barra do Tibaji,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01128010,01128-010,Rua Matarazzo,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01128020,01128-020,Rua Mamoré,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01128100,01128-100,Rua Antônio Hajjar,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01129000,01129-000,Rua Jaraguá,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01129010,01129-010,Rua General Flores,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01129020,01129-020,Rua Cristina Tomás,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01130000,01130-000,Rua Anhaia,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01130010,01130-010,Rua Javaés,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01131000,01131-000,Rua dos Italianos,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01131010,01131-010,Rua Sérgio Tomás,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01131020,01131-020,Rua Pedro Tomás,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
